url;file;result;test
http://sources.freertr.org/cfg/conn-modem02.tst;conn-modem02.tst;success;modem with ulaw
http://sources.freertr.org/cfg/conn-modem03.tst;conn-modem03.tst;success;modem with alaw through proxy
http://sources.freertr.org/cfg/conn-modem04.tst;conn-modem04.tst;success;modem with ulaw through proxy
http://sources.freertr.org/cfg/conn-modem05.tst;conn-modem05.tst;success;modem with alaw through peer
http://sources.freertr.org/cfg/conn-modem06.tst;conn-modem06.tst;success;modem with ulaw through peer
http://sources.freertr.org/cfg/conn-modem07.tst;conn-modem07.tst;success;modem with alaw and ulaw through peer
http://sources.freertr.org/cfg/conn-modem08.tst;conn-modem08.tst;success;modem through ipv4 peer
http://sources.freertr.org/cfg/conn-modem09.tst;conn-modem09.tst;success;modem through ipv6 peer
http://sources.freertr.org/cfg/conn-modem10.tst;conn-modem10.tst;success;modem through udp peer
http://sources.freertr.org/cfg/conn-modem11.tst;conn-modem11.tst;success;modem through tcp peer
http://sources.freertr.org/cfg/conn-mplsip01.tst;conn-mplsip01.tst;success;mplsip over ipv4
http://sources.freertr.org/cfg/conn-mplsip02.tst;conn-mplsip02.tst;success;mplsip over ipv6
http://sources.freertr.org/cfg/conn-mplsip03.tst;conn-mplsip03.tst;success;mplsip over mplsip
